Code_GHM,Libelle_GHS,Tarif_Public_2022,Tarif_Prive_2022,Tarif_Public_2023,Tarif_Prive_2023,Tarif_Public_2024,Tarif_Prive_2024
02C072,"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 2",3915.5,2271.3,4188.0,2389.94,4430.25,2453.1
02C073,"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 3",8664.5,5026.1,9268.0,5288.65,9803.69,5428.4
02C074,"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 4",11303.6,6557.1,12091.0,6899.54,12789.75,7081.9
02C07J,"Autres interventions extraoculaires, âge inférieur à 18 ans, en ambulatoire",902.8,444.8,966.0,467.99,1021.5,480.4
02C081,"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 1",1227.8,541.1,1313.0,569.38,1353.42,569.4
02C082,"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 2",3777.3,1926.0,4040.0,2026.57,4163.86,2026.6
02C083,"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 3",7049.0,4243.2,7540.0,4464.78,7770.49,4464.8
02C084,"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 4",12334.3,5535.5,13194.0,5824.68,13596.67,5824.7
02C08J,"Autres interventions extraoculaires, âge supérieur à 17 ans, en ambulatoire",1227.8,541.1,1313.0,569.38,1353.42,569.4
02C091,"Allogreffes de cornée, niveau 1",1772.1,1428.9,1896.0,1503.52,1953.48,1503.5
02C092,"Allogreffes de cornée, niveau 2",4633.2,4084.9,4956.0,4298.22,5107.42,4298.2
02C093,"Allogreffes de cornée, niveau 3",8093.6,9355.3,8658.0,9843.92,8921.93,9843.9
02C094,"Allogreffes de cornée, niveau 4",12155.6,15767.8,13003.0,16591.44,13399.67,16591.4
02C09J,"Allogreffes de cornée, en ambulatoire",2797.1,2483.8,2992.0,2613.57,3083.34,2613.6
02C101,"Autres interventions intraoculaires pour affections sévères, niveau 1",2247.0,743.9,2404.0,782.7,2477.02,782.7
02C102,"Autres interventions intraoculaires pour affections sévères, niveau 2",4942.9,2178.2,5287.0,2291.96,5448.81,2292.0
02C103,"Autres interventions intraoculaires pour affections sévères, niveau 3",8948.5,3113.4,9572.0,3276.01,9864.34,3276.0
02C104,"Autres interventions intraoculaires pour affections sévères, niveau 4",18291.6,5863.1,19566.0,6169.37,20163.69,6169.4
02C10J,"Autres interventions intraoculaires pour affections sévères, en ambulatoire",2247.0,743.9,2404.0,782.7,2477.02,782.7
02C111,"Autres interventions intraoculaires en dehors des affections sévères, niveau 1",1175.5,593.1,1257.0,624.06,1295.85,624.1
02C112,"Autres interventions intraoculaires en dehors des affections sévères, niveau 2",3971.6,2643.5,4248.0,2781.6,4378.13,2781.6
02C113,"Autres interventions intraoculaires en dehors des affections sévères, niveau 3",11070.0,5849.8,11841.0,6155.36,12202.97,6155.4
02C114,"Autres interventions intraoculaires en dehors des affections sévères, niveau 4",14441.6,7631.6,15448.0,8030.22,15919.68,8030.2
02C11J,"Autres interventions intraoculaires en dehors des affections sévères, en ambulatoire",1175.5,593.1,1257.0,624.06,1295.85,624.1
02C121,"Interventions sur le cristallin avec trabéculectomie, niveau 1",2057.1,1089.2,2200.0,1146.13,2267.61,1146.1
02C122,"Interventions sur le cristallin avec trabéculectomie, niveau 2",4244.8,2846.3,4541.0,2994.92,4679.22,2994.9
02C123,"Interventions sur le cristallin avec trabéculectomie, niveau 3",9628.9,6298.5,10300.0,6627.44,10614.42,6627.4
02C124,"Interventions sur le cristallin avec trabéculectomie, niveau 4",12561.8,8216.9,13437.0,8646.05,13847.49,8646.1
02C12J,"Interventions sur le cristallin avec trabéculectomie, en ambulatoire",2057.1,1089.2,2200.0,1146.13,2267.61,1146.1
02C131,"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 1",1566.8,597.8,1676.0,629.01,1772.8,645.6
02C132,"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 2",3933.9,2870.4,4208.0,3020.37,4451.14,3100.2
02C133,"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 3",8629.6,5470.2,9231.0,5755.9,9764.23,5908.0
02C134,"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 4",11632.5,6936.6,12443.0,7298.88,13161.89,7491.8
02C13J,"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, en ambulatoire",1566.8,597.8,1676.0,629.01,1772.8,645.6
02M021,"Hyphéma, niveau 1",853.4,201.3,913.0,211.78,965.61,211.8
02M022,"Hyphéma, niveau 2",2878.5,1475.3,3079.0,1552.37,3256.94,1593.4
02M023,"Hyphéma, niveau 3",5298.6,2033.4,5668.0,2139.62,5995.23,2196.2
02M024,"Hyphéma, niveau 4",7336.6,3861.5,7848.0,4063.17,8301.2,4170.6
02M031,"Infections oculaires aiguës sévères, niveau 1",1842.5,168.3,1971.0,177.05,2084.78,177.1
02M032,"Infections oculaires aiguës sévères, niveau 2",3413.8,1379.0,3652.0,1451.01,3862.62,1489.4
02M033,"Infections oculaires aiguës sévères, niveau 3",4692.9,2059.2,5020.0,2166.8,5309.94,2224.1
02M034,"Infections oculaires aiguës sévères, niveau 4",7080.2,2122.7,7574.0,2233.52,8011.05,2292.5
02M041,"Affections oculaires d'origine neurologique, niveau 1",1520.2,489.2,1626.0,514.7,1720.07,528.3
02M042,"Affections oculaires d'origine neurologique, niveau 2",2963.2,1170.3,3170.0,1231.38,3352.79,1263.9
02M043,"Affections oculaires d'origine neurologique, niveau 3",4217.5,1599.0,4511.0,1682.53,4772.04,1727.0
02M044,"Affections oculaires d'origine neurologique, niveau 4",7149.9,2132.5,7648.0,2243.93,8090.01,2303.2
02M04T,"Affections oculaires d'origine neurologique, très courte durée",406.7,201.3,435.0,211.78,448.3,211.8
02M051,"Autres affections oculaires, âge inférieur à 18 ans, niveau 1",1178.4,687.8,1261.0,723.74,1333.34,742.9
02M052,"Autres affections oculaires, âge inférieur à 18 ans, niveau 2",2495.9,2049.6,2670.0,2156.66,2824.03,2213.7
02M053,"Autres affections oculaires, âge inférieur à 18 ans, niveau 3",3702.8,2748.5,3961.0,2892.1,4189.65,2968.5
02M054,"Autres affections oculaires, âge inférieur à 18 ans, niveau 4",5980.1,5363.8,6397.0,5643.96,6766.32,5793.1
02M05T,"Autres affections oculaires, âge inférieur à 18 ans, très courte durée",469.9,201.3,503.0,211.78,518.03,211.8
02M071,"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 1",1932.6,1105.9,2067.0,1163.63,2186.7,1194.4
02M072,"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 2",2821.7,1992.9,3018.0,2097.01,3192.67,2152.4
02M073,"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 3",4263.7,3319.1,4561.0,3492.42,4824.27,3584.7
02M074,"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 4",8136.2,6477.2,8703.0,6815.49,9205.97,6995.6
02M07T,"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, très courte durée",690.7,152.3,739.0,160.24,781.56,160.2
02M081,"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 1",1316.9,820.4,1409.0,863.28,1490.0,886.1
02M082,"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 2",3357.9,2183.9,3592.0,2297.94,3799.39,2358.7
02M083,"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 3",4878.6,3095.7,5219.0,3257.37,5520.01,3343.5
02M084,"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 4",8308.9,4999.4,8888.0,5260.53,9401.37,5399.6
02M08T,"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, très courte durée",304.2,371.5,325.0,390.85,335.34,401.2
02M09Z,Explorations et surveillance pour affections de l'oeil,674.8,152.3,722.0,160.24,763.49,160.2
02M10T,"Symptômes et autres recours aux soins de la CMD 02, très courte durée",723.1,307.4,774.0,323.5,818.19,332.1
02M10Z,Symptômes et autres recours aux soins de la CMD 02,2793.9,1661.4,2989.0,1748.15,3161.29,1794.4
03C051,"Réparations de fissures labiale et palatine, niveau 1",4229.7,1146.7,4524.0,1206.58,4785.78,1238.5
03C052,"Réparations de fissures labiale et palatine, niveau 2",6502.9,2263.9,6956.0,2382.13,7357.86,2445.1
03C053,"Réparations de fissures labiale et palatine, niveau 3",13502.0,5746.6,14443.0,6046.73,15277.2,6206.5
03C054,"Réparations de fissures labiale et palatine, niveau 4",17169.3,7865.9,18366.0,8276.79,19426.71,8495.5
03C05T,"Réparations de fissures labiale et palatine, très courte durée",2409.5,618.6,2577.0,650.93,2726.25,668.1
03C061,"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 1",2065.2,669.5,2209.0,704.51,2336.69,723.1
03C062,"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 2",5159.4,2685.6,5519.0,2825.91,5837.76,2900.6
03C063,"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 3",12384.4,4829.2,13247.0,5081.43,14012.72,5215.7
03C064,"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 4",22635.8,8225.0,24213.0,8654.66,25611.99,8883.4
03C06J,"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, en ambulatoire",2065.2,669.5,2209.0,704.51,2336.69,723.1
03C071,"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 1",1790.8,698.9,1916.0,735.41,1974.11,735.4
03C072,"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 2",3952.1,1602.2,4228.0,1685.83,4356.64,1685.8
03C073,"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 3",7380.4,3353.7,7895.0,3528.9,8135.72,3528.9
03C074,"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 4",16046.9,5455.1,17165.0,5740.07,17689.3,5740.1
03C07J,"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, en ambulatoire",1790.8,698.9,1916.0,735.41,1974.11,735.4
03C091,"Rhinoplasties, niveau 1",1596.1,634.7,1707.0,667.8,1759.44,667.8
03C092,"Rhinoplasties, niveau 2",3858.1,2159.7,4127.0,2272.48,4252.92,2272.5
03C093,"Rhinoplasties, niveau 3",11266.8,3975.3,12052.0,4182.92,12419.99,4182.9
03C094,"Rhinoplasties, niveau 4",20641.1,6770.6,22080.0,7124.27,22753.74,7124.3
03C09J,"Rhinoplasties, en ambulatoire",1596.1,634.7,1707.0,667.8,1759.44,667.8
03C101,"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1",989.9,484.6,1059.0,509.87,1120.04,523.3
03C102,"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2",2884.2,1393.5,3085.0,1466.25,3263.45,1505.0
03C103,"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3",7546.4,2505.7,8072.0,2636.59,8538.57,2706.3
03C104,"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4",13825.2,4267.7,14789.0,4490.6,15642.95,4609.3
03C111,"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1",1159.3,634.6,1240.0,667.75,1277.96,667.8
03C112,"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2",3094.2,1610.9,3310.0,1695.01,3410.94,1695.0
03C113,"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3",7712.7,2896.6,8250.0,3047.91,8502.05,3047.9
03C114,"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4",14129.8,4933.5,15115.0,5191.15,15576.02,5191.2
03C121,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1",1209.7,540.3,1294.0,568.51,1368.77,583.5
03C122,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2",3125.4,1352.1,3343.0,1422.69,3536.32,1460.3
03C123,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3",7972.0,2431.2,8527.0,2558.2,9020.11,2625.8
03C124,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4",14604.9,4140.8,15623.0,4357.1,16525.14,4472.2
03C131,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1",1656.2,714.3,1772.0,751.57,1825.74,751.6
03C132,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2",3392.2,1940.7,3629.0,2042.07,3739.36,2042.1
03C133,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3",10817.4,3326.8,11571.0,3500.6,11924.54,3500.6
03C134,"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4",19817.8,5666.2,21199.0,5962.18,21846.15,5962.2
03C141,"Drains transtympaniques, âge inférieur à 18 ans, niveau 1",663.0,266.5,709.0,280.46,750.18,287.9
03C142,"Drains transtympaniques, âge inférieur à 18 ans, niveau 2",3191.2,1115.2,3414.0,1173.42,3610.78,1204.4
03C143,"Drains transtympaniques, âge inférieur à 18 ans, niveau 3",7637.2,2005.3,8169.0,2109.99,8641.36,2165.8
03C144,"Drains transtympaniques, âge inférieur à 18 ans, niveau 4",13991.6,3415.3,14967.0,3593.7,15831.18,3688.7
03C14J,"Drains transtympaniques, âge inférieur à 18 ans, en ambulatoire",663.0,266.5,709.0,280.46,750.18,287.9
03C151,"Drains transtympaniques, âge supérieur à 17 ans, niveau 1",595.0,258.1,636.0,271.56,655.87,271.6
03C152,"Drains transtympaniques, âge supérieur à 17 ans, niveau 2",2837.4,1898.2,3035.0,1997.35,3127.8,1997.4
03C153,"Drains transtympaniques, âge supérieur à 17 ans, niveau 3",6870.0,3413.3,7349.0,3591.6,7573.11,3591.6
03C154,"Drains transtympaniques, âge supérieur à 17 ans, niveau 4",12440.3,5813.5,13307.0,6117.16,13713.6,6117.2
03C15J,"Drains transtympaniques, âge supérieur à 17 ans, en ambulatoire",595.0,258.1,636.0,271.56,655.87,271.6
03C161,"Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 1",1968.5,531.4,2106.0,559.12,2169.98,559.1
03C162,"Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 2",4664.5,2449.6,4990.0,2577.56,5141.89,2577.6
03C163,"Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 3",7828.7,4332.7,8374.0,4559.01,8630.0,4559.0
03C164,"Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 4",16779.2,6979.9,17948.0,7344.5,18496.54,7344.5
03C16J,"Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, en ambulatoire",1968.5,531.4,2106.0,559.12,2169.98,559.1
03C171,"Interventions sur la bouche, niveau 1",1367.2,588.2,1462.0,618.97,1507.08,619.0
03C172,"Interventions sur la bouche, niveau 2",3461.2,2056.7,3702.0,2164.07,3815.48,2164.1
03C173,"Interventions sur la bouche, niveau 3",8695.8,3819.9,9302.0,4019.45,9585.78,4019.5
03C174,"Interventions sur la bouche, niveau 4",16891.4,6506.0,18068.0,6845.86,18620.21,6845.9
03C17J,"Interventions sur la bouche, en ambulatoire",1367.2,588.2,1462.0,618.97,1507.08,619.0
03C181,"Pose d'implants cochléaires, niveau 1",5165.0,1501.3,5525.0,1579.73,5693.68,1579.7
03C182,"Pose d'implants cochléaires, niveau 2",6261.3,2665.3,6698.0,2804.52,6902.17,2804.5
03C183,"Pose d'implants cochléaires, niveau 3",15558.2,3829.3,16642.0,4029.32,17150.59,4029.3
03C184,"Pose d'implants cochléaires, niveau 4",28503.1,5241.6,30489.0,5515.33,31420.36,5515.3
03C191,"Ostéotomies de la face, niveau 1",3992.1,1872.2,4270.0,1970.02,4400.63,1970.0
03C192,"Ostéotomies de la face, niveau 2",5666.6,5098.9,6061.0,5365.25,6246.52,5365.3
03C193,"Ostéotomies de la face, niveau 3",24892.2,9245.5,26627.0,9728.42,27439.94,9728.4
03C194,"Ostéotomies de la face, niveau 4",45561.5,15746.8,48737.0,16569.34,50224.7,16569.3
03C19J,"Ostéotomies de la face, en ambulatoire",3992.1,1872.2,4270.0,1970.02,4400.63,1970.0
03C201,"Interventions de reconstruction de l'oreille moyenne, niveau 1",2065.9,759.8,2210.0,799.44,2277.35,799.4
03C202,"Interventions de reconstruction de l'oreille moyenne, niveau 2",3419.1,3036.8,3657.0,3195.43,3769.05,3195.4
03C203,"Interventions de reconstruction de l'oreille moyenne, niveau 3",13619.0,5252.9,14568.0,5527.28,15012.91,5527.3
03C204,"Interventions de reconstruction de l'oreille moyenne, niveau 4",24975.0,8877.0,26715.0,9340.69,27531.15,9340.7
03C20J,"Interventions de reconstruction de l'oreille moyenne, en ambulatoire",2065.9,759.8,2210.0,799.44,2277.35,799.4
03C211,"Interventions pour oreilles décollées, niveau 1",1538.3,612.2,1646.0,644.16,1740.59,661.2
03C212,"Interventions pour oreilles décollées, niveau 2",3967.9,1788.9,4244.0,1882.36,4489.58,1932.1
03C213,"Interventions pour oreilles décollées, niveau 3",9496.0,3216.7,10158.0,3384.76,10744.53,3474.2
03C214,"Interventions pour oreilles décollées, niveau 4",17397.0,5478.8,18609.0,5764.92,19684.32,5917.3
03C21J,"Interventions pour oreilles décollées, en ambulatoire",1538.3,612.2,1646.0,644.16,1740.59,661.2
03C241,"Interventions sur les glandes salivaires, niveau 1",2804.8,943.5,3000.0,992.78,3091.87,992.8
03C242,"Interventions sur les glandes salivaires, niveau 2",4417.4,2092.3,4725.0,2201.61,4869.5,2201.6
03C243,"Interventions sur les glandes salivaires, niveau 3",10795.3,8277.3,11548.0,8709.63,11900.13,8709.6
03C244,"Interventions sur les glandes salivaires, niveau 4",19592.8,9360.2,20958.0,9849.07,21598.15,9849.1
03C24J,"Interventions sur les glandes salivaires, en ambulatoire",2804.8,943.5,3000.0,992.78,3091.87,992.8
03C251,"Interventions majeures sur la tête et le cou, niveau 1",11246.2,5102.0,12030.0,5368.51,12397.26,5368.5
03C252,"Interventions majeures sur la tête et le cou, niveau 2",14935.2,7943.7,15976.0,8358.6,16463.78,8358.6
03C253,"Interventions majeures sur la tête et le cou, niveau 3",20872.8,13139.8,22327.0,13826.08,23009.09,13826.1
03C254,"Interventions majeures sur la tête et le cou, niveau 4",24124.1,21679.5,25805.0,22811.84,26593.16,22811.8
03C261,"Autres interventions sur la tête et le cou, niveau 1",5154.5,1642.6,5514.0,1728.37,5682.06,1728.4
03C262,"Autres interventions sur la tête et le cou, niveau 2",8295.9,4771.5,8874.0,5020.77,9145.02,5020.8
03C263,"Autres interventions sur la tête et le cou, niveau 3",13443.9,8326.3,14381.0,8761.17,14819.9,8761.2
