GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
02C122;Interventions sur le cristallin avec trabéculectomie, niveau 2;4 244,80 €;2 846,30 €
02C123;Interventions sur le cristallin avec trabéculectomie, niveau 3;9 628,90 €;6 298,50 €
02C124;Interventions sur le cristallin avec trabéculectomie, niveau 4;12 561,80 €;8 216,90 €
02C12J;Interventions sur le cristallin avec trabéculectomie, en ambulatoire;2 057,10 €;1 089,20 €
02C131;Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 1;1 566,80 €;597,80 €
02C132;Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 2;3 933,90 €;2 870,40 €
02C133;Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 3;8 629,60 €;5 470,20 €
02C134;Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 4;11 632,50 €;6 936,60 €
02C13J;Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, en ambulatoire;1 566,80 €;597,80 €
02M021;Hyphéma, niveau 1;853,40 €;201,30 €
02M021;Hyphéma, niveau 1;355,40 €;422,10 €
02M022;Hyphéma, niveau 2;2 878,50 €;1 475,30 €
02M023;Hyphéma, niveau 3;5 298,60 €;2 033,40 €
02M024;Hyphéma, niveau 4;7 336,60 €;3 861,50 €
02M031;Infections oculaires aiguës sévères, niveau 1;1 842,50 €;168,30 €
02M031;Infections oculaires aiguës sévères, niveau 1;469,90 €;627,10 €
02M032;Infections oculaires aiguës sévères, niveau 2;3 413,80 €;1 379,00 €
02M033;Infections oculaires aiguës sévères, niveau 3;4 692,90 €;2 059,20 €
02M034;Infections oculaires aiguës sévères, niveau 4;7 080,20 €;2 122,70 €
02M041;Affections oculaires d'origine neurologique, niveau 1;1 520,20 €;489,20 €
02M042;Affections oculaires d'origine neurologique, niveau 2;2 963,20 €;1 170,30 €
02M043;Affections oculaires d'origine neurologique, niveau 3;4 217,50 €;1 599,00 €
02M044;Affections oculaires d'origine neurologique, niveau 4;7 149,90 €;2 132,50 €
02M04T;Affections oculaires d'origine neurologique, très courte durée;406,70 €;201,30 €
02M04T;Affections oculaires d'origine neurologique, très courte durée;777,40 €;419,50 €
02M051;Autres affections oculaires, âge inférieur à 18 ans, niveau 1;1 178,40 €;687,80 €
02M052;Autres affections oculaires, âge inférieur à 18 ans, niveau 2;2 495,90 €;2 049,60 €
02M053;Autres affections oculaires, âge inférieur à 18 ans, niveau 3;3 702,80 €;2 748,50 €
02M054;Autres affections oculaires, âge inférieur à 18 ans, niveau 4;5 980,10 €;5 363,80 €
02M05T;Autres affections oculaires, âge inférieur à 18 ans, très courte durée;469,90 €;201,30 €
02M05T;Autres affections oculaires, âge inférieur à 18 ans, très courte durée;946,70 €;404,80 €
02M071;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 1;1 932,60 €;1 105,90 €
02M072;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 2;2 821,70 €;1 992,90 €
02M073;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 3;4 263,70 €;3 319,10 €
02M074;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 4;8 136,20 €;6 477,20 €
02M07T;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, très courte durée;690,70 €;152,30 €
02M07T;Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, très courte durée;355,40 €;283,50 €
02M081;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 1;1 316,90 €;820,40 €
02M082;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 2;3 357,90 €;2 183,90 €
02M083;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 3;4 878,60 €;3 095,70 €
02M084;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 4;8 308,90 €;4 999,40 €
02M08T;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, très courte durée;304,20 €;371,50 €
02M08T;Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, très courte durée;597,20 €;201,30 €
02M09Z;Explorations et surveillance pour affections de l'oeil;674,80 €;152,30 €
02M09Z;Explorations et surveillance pour affections de l'oeil;355,40 €;509,00 €
02M10T;Symptômes et autres recours aux soins de la CMD 02, très courte durée;723,10 €;307,40 €
02M10T;Symptômes et autres recours aux soins de la CMD 02, très courte durée;406,70 €;152,30 €
02M10Z;Symptômes et autres recours aux soins de la CMD 02;2 793,90 €;1 661,40 €
03C051;Réparations de fissures labiale et palatine, niveau 1;4 229,70 €;1 146,70 €
03C052;Réparations de fissures labiale et palatine, niveau 2;6 502,90 €;2 263,90 €
03C053;Réparations de fissures labiale et palatine, niveau 3;13 502,00 €;5 746,60 €
03C054;Réparations de fissures labiale et palatine, niveau 4;17 169,30 €;7 865,90 €
03C05T;Réparations de fissures labiale et palatine, très courte durée;2 409,50 €;618,60 €
03C061;Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 1;2 065,20 €;669,50 €
03C062;Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 2;5 159,40 €;2 685,60 €
03C063;Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 3;12 384,40 €;4 829,20 €
03C064;Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 4;22 635,80 €;8 225,00 €
03C06J;Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, en ambulatoire;2 065,20 €;669,50 €
03C071;Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 1;1 790,80 €;698,90 €
03C072;Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 2;3 952,10 €;1 602,20 €
03C073;Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 3;7 380,40 €;3 353,70 €
03C074;Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 4;16 046,90 €;5 455,10 €
03C07J;Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, en ambulatoire;1 790,80 €;698,90 €
03C091;Rhinoplasties, niveau 1;1 596,10 €;634,70 €
03C092;Rhinoplasties, niveau 2;3 858,10 €;2 159,70 €
03C093;Rhinoplasties, niveau 3;11 266,80 €;3 975,30 €
03C094;Rhinoplasties, niveau 4;20 641,10 €;6 770,60 €
03C09J;Rhinoplasties, en ambulatoire;1 596,10 €;634,70 €
03C101;Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1;989,90 €;484,60 €
03C102;Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2;2 884,20 €;1 393,50 €
03C103;Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3;7 546,40 €;2 505,70 €
03C104;Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4;13 825,20 €;4 267,70 €
03C111;Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1;1 159,30 €;634,60 €
03C112;Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2;3 094,20 €;1 610,90 €
03C113;Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3;7 712,70 €;2 896,60 €
03C114;Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4;14 129,80 €;4 933,50 €
03C121;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1;1 209,70 €;540,30 €
03C122;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2;3 125,40 €;1 352,10 €
03C123;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3;7 972,00 €;2 431,20 €
03C124;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4;14 604,90 €;4 140,80 €
03C131;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1;1 656,20 €;714,30 €
03C132;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2;3 392,20 €;1 940,70 €
03C133;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3;10 817,40 €;3 326,80 €
03C134;Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4;19 817,80 €;5 666,20 €
03C141;Drains transtympaniques, âge inférieur à 18 ans, niveau 1;663,00 €;266,50 €
03C142;Drains transtympaniques, âge inférieur à 18 ans, niveau 2;3 191,20 €;1 115,20 €
03C143;Drains transtympaniques, âge inférieur à 18 ans, niveau 3;7 637,20 €;2 005,30 €
03C144;Drains transtympaniques, âge inférieur à 18 ans, niveau 4;13 991,60 €;3 415,30 €
03C14J;Drains transtympaniques, âge inférieur à 18 ans, en ambulatoire;663,00 €;266,50 €
03C151;Drains transtympaniques, âge supérieur à 17 ans, niveau 1;595,00 €;258,10 €
03C152;Drains transtympaniques, âge supérieur à 17 ans, niveau 2;2 837,40 €;1 898,20 €
03C153;Drains transtympaniques, âge supérieur à 17 ans, niveau 3;6 870,00 €;3 413,30 €
03C154;Drains transtympaniques, âge supérieur à 17 ans, niveau 4;12 440,30 €;5 813,50 €
03C15J;Drains transtympaniques, âge supérieur à 17 ans, en ambulatoire;595,00 €;258,10 €
03C161;Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 1;1 968,50 €;531,40 €
03C162;Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 2;4 664,50 €;2 449,60 €
03C163;Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 3;7 828,70 €;4 332,70 €
03C164;Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, niveau 4;16 779,20 €;6 979,90 €
03C16J;Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, en ambulatoire;1 968,50 €;531,40 €
03C171;Interventions sur la bouche, niveau 1;1 367,20 €;588,20 €
03C172;Interventions sur la bouche, niveau 2;3 461,20 €;2 056,70 €
03C173;Interventions sur la bouche, niveau 3;8 695,80 €;3 819,90 €
03C174;Interventions sur la bouche, niveau 4;16 891,40 €;6 506,00 €
03C17J;Interventions sur la bouche, en ambulatoire;1 367,20 €;588,20 €
03C181;Pose d'implants cochléaires, niveau 1;5 165,00 €;1 501,30 €
03C182;Pose d'implants cochléaires, niveau 2;6 261,30 €;2 665,30 €
03C183;Pose d'implants cochléaires, niveau 3;15 558,20 €;3 829,30 €
03C184;Pose d'implants cochléaires, niveau 4;28 503,10 €;5 241,60 €
03C191;Ostéotomies de la face, niveau 1;3 992,10 €;1 872,20 €
03C192;Ostéotomies de la face, niveau 2;5 666,60 €;5 098,90 €
03C193;Ostéotomies de la face, niveau 3;24 892,20 €;9 245,50 €
03C194;Ostéotomies de la face, niveau 4;45 561,50 €;15 746,80 €
03C19J;Ostéotomies de la face, en ambulatoire;3 992,10 €;1 872,20 €
03C201;Interventions de reconstruction de l'oreille moyenne, niveau 1;2 065,90 €;759,80 €
03C202;Interventions de reconstruction de l'oreille moyenne, niveau 2;3 419,10 €;3 036,80 €
03C203;Interventions de reconstruction de l'oreille moyenne, niveau 3;13 619,00 €;5 252,90 €
03C204;Interventions de reconstruction de l'oreille moyenne, niveau 4;24 975,00 €;8 877,00 €
03C20J;Interventions de reconstruction de l'oreille moyenne, en ambulatoire;2 065,90 €;759,80 €
03C211;Interventions pour oreilles décollées, niveau 1;1 538,30 €;612,20 €
03C212;Interventions pour oreilles décollées, niveau 2;3 967,90 €;1 788,90 €
03C213;Interventions pour oreilles décollées, niveau 3;9 496,00 €;3 216,70 €
03C214;Interventions pour oreilles décollées, niveau 4;17 397,00 €;5 478,80 €
03C21J;Interventions pour oreilles décollées, en ambulatoire;1 538,30 €;612,20 €
03C241;Interventions sur les glandes salivaires, niveau 1;2 804,80 €;943,50 €
03C242;Interventions sur les glandes salivaires, niveau 2;4 417,40 €;2 092,30 €
03C243;Interventions sur les glandes salivaires, niveau 3;10 795,30 €;8 277,30 €
03C244;Interventions sur les glandes salivaires, niveau 4;19 592,80 €;9 360,20 €
03C24J;Interventions sur les glandes salivaires, en ambulatoire;2 804,80 €;943,50 €
03C251;Interventions majeures sur la tête et le cou, niveau 1;11 246,20 €;5 102,00 €
03C252;Interventions majeures sur la tête et le cou, niveau 2;14 935,20 €;7 943,70 €
03C253;Interventions majeures sur la tête et le cou, niveau 3;20 872,80 €;13 139,80 €
03C254;Interventions majeures sur la tête et le cou, niveau 4;24 124,10 €;21 679,50 €
03C261;Autres interventions sur la tête et le cou, niveau 1;5 154,50 €;1 642,60 €
03C262;Autres interventions sur la tête et le cou, niveau 2;8 295,90 €;4 771,50 €
03C263;Autres interventions sur la tête et le cou, niveau 3;13 443,90 €;8 326,30 €
03C264;Autres interventions sur la tête et le cou, niveau 4;22 714,30 €;14 751,00 €
03C27J;Interventions sur les amygdales, en ambulatoire;989,90 €;484,60 €
03C28J;Interventions sur les végétations adénoïdes, en ambulatoire;533,50 €;250,30 €
03C291;Autres interventions sur l'oreille, le nez ou la gorge pour tumeurs malignes, niveau 1;2 663,90 €;766,10 €
03C292;Autres interventions sur l'oreille, le nez ou la gorge pour tumeurs malignes, niveau 2;5 998,30 €;3 193,30 €
03C293;Autres interventions sur l'oreille, le nez ou la gorge pour tumeurs malignes, niveau 3;11 766,30 €;4 057,80 €
03C294;Autres interventions sur l'oreille, le nez ou la gorge pour tumeurs malignes, niveau 4;18 428,50 €;6 166,40 €
03C29J;Autres interventions sur l'oreille, le nez ou la gorge pour tumeurs malignes, en ambulatoire;2 663,90 €;766,10 €
03C301;Interventions sur l'oreille externe, niveau 1;1 235,00 €;504,50 €
03C302;Interventions sur l'oreille externe, niveau 2;5 796,10 €;2 452,60 €
03C303;Interventions sur l'oreille externe, niveau 3;11 343,70 €;4 409,80 €
03C304;Interventions sur l'oreille externe, niveau 4;14 867,10 €;5 184,80 €
03C30J;Interventions sur l'oreille externe, en ambulatoire;1 235,00 €;504,50 €
03K021;Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires, niveau 1;1 290,80 €;556,00 €
03K022;Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires, niveau 2;3 459,90 €;2 110,00 €
03K023;Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires, niveau 3;8 004,40 €;3 197,10 €
03K024;Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires, niveau 4;10 939,30 €;4 376,90 €
03K02J;Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires, en ambulatoire;1 290,80 €;556,00 €
03K03J;Séjours comprenant une endoscopie oto-rhino-laryngologique, en ambulatoire;728,60 €;358,90 €
